image_name,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50
395.png,-644.5,-966.25,-1137.125,-1252.875,-1382.875,-1524.125,-1635.6875,-1729.0625,-1800.375,-1853.65625,-1896.65625,-1942.96875,-1988.71875,-2030.6875,-2068.40625,-2101.90625,-2138.75,-2177.09375,-2213.53125,-2246.75,-2279.4375,-2310.578125,-2338.953125,-2368.140625,-2398.015625,-2425.109375,-2447.0625,-2467.140625,-2486.46875,-2506.65625,-2525.84375,-2542.75,-2559.0625,-2574.5703125,-2588.3046875,-2601.78125,-2614.1171875,-2626.1796875,-2637.484375,-2648.46875,-2658.9296875,-2668.984375,-2678.828125,-2687.8125,-2696.7421875,-2705.7109375,-2715.21875,-2726.15625,-2742.28125,-2747.8125
396.png,-723.0,-943.125,-1040.6875,-1115.5,-1193.0625,-1293.9375,-1372.25,-1446.1875,-1510.3125,-1563.96875,-1619.4375,-1666.09375,-1715.0,-1763.75,-1817.25,-1864.46875,-1910.15625,-1959.5625,-2002.21875,-2042.15625,-2080.4375,-2118.34375,-2155.25,-2191.8125,-2225.125,-2254.921875,-2282.0,-2317.6875,-2343.21875,-2370.34375,-2396.96875,-2421.15625,-2442.109375,-2460.578125,-2478.140625,-2497.046875,-2514.0625,-2531.796875,-2545.5234375,-2558.1640625,-2570.0,-2581.4296875,-2593.21875,-2604.46875,-2614.953125,-2625.0234375,-2634.71875,-2645.8515625,-2662.6953125,-2668.09375
397.png,-482.0,-726.875,-967.375,-1175.75,-1286.3125,-1370.4375,-1455.8125,-1511.0,-1565.1875,-1627.5,-1690.15625,-1748.0,-1802.9375,-1849.71875,-1893.875,-1940.53125,-1984.75,-2031.09375,-2073.28125,-2115.75,-2155.65625,-2190.25,-2226.59375,-2259.25,-2289.734375,-2320.03125,-2348.390625,-2375.046875,-2399.84375,-2422.3125,-2443.21875,-2463.28125,-2482.0625,-2499.421875,-2515.421875,-2530.28125,-2543.9921875,-2556.59375,-2568.234375,-2580.1328125,-2590.75,-2600.53125,-2610.5390625,-2620.5546875,-2630.0625,-2639.953125,-2650.4296875,-2661.9140625,-2679.6015625,-2685.4375
398.png,-535.0,-786.625,-1036.5,-1310.25,-1411.875,-1524.5625,-1609.625,-1689.25,-1762.8125,-1834.6875,-1899.25,-1957.09375,-2015.71875,-2068.15625,-2117.09375,-2161.09375,-2201.75,-2241.21875,-2280.0625,-2315.3125,-2351.25,-2387.0,-2418.796875,-2448.296875,-2479.75,-2505.0,-2529.8125,-2551.953125,-2572.640625,-2590.984375,-2608.6875,-2625.171875,-2639.8671875,-2653.359375,-2666.546875,-2678.375,-2689.6484375,-2699.671875,-2709.1796875,-2718.46875,-2727.671875,-2736.7421875,-2745.8359375,-2754.1640625,-2762.015625,-2770.0546875,-2778.4921875,-2788.2421875,-2803.0390625,-2808.3671875
399.png,-889.0,-1163.0,-1364.125,-1546.5,-1720.125,-1842.8125,-1932.8125,-2015.75,-2087.5625,-2172.25,-2245.875,-2297.8125,-2350.84375,-2406.46875,-2459.3125,-2517.09375,-2562.875,-2603.375,-2642.875,-2681.125,-2715.25,-2750.90625,-2785.46875,-2817.421875,-2845.765625,-2873.453125,-2899.5625,-2922.703125,-2943.703125,-2965.484375,-2985.578125,-3003.375,-3020.515625,-3037.28125,-3052.03125,-3066.9375,-3078.78125,-3089.125,-3099.8671875,-3109.0078125,-3117.859375,-3126.359375,-3134.765625,-3143.484375,-3151.984375,-3160.34375,-3169.484375,-3179.8046875,-3194.578125,-3199.33984375
400.png,-514.0,-663.875,-795.625,-895.4375,-994.0625,-1108.125,-1210.625,-1315.4375,-1405.5,-1479.75,-1555.375,-1635.4375,-1698.96875,-1754.6875,-1805.3125,-1856.21875,-1900.4375,-1943.3125,-1983.0,-2018.65625,-2047.578125,-2079.921875,-2105.171875,-2131.078125,-2152.0625,-2172.8125,-2200.390625,-2219.046875,-2236.75,-2253.140625,-2269.296875,-2283.90625,-2296.9765625,-2308.796875,-2320.03125,-2330.890625,-2341.1484375,-2350.1796875,-2358.4765625,-2367.046875,-2375.1875,-2383.11328125,-2390.88671875,-2398.39453125,-2405.4765625,-2412.70703125,-2420.3046875,-2428.6875,-2441.53125,-2446.2890625
401.png,-452.0,-665.875,-824.875,-974.625,-1083.0,-1180.875,-1275.1875,-1369.75,-1435.625,-1497.875,-1554.625,-1613.25,-1666.5625,-1718.21875,-1765.0625,-1808.90625,-1854.0625,-1897.6875,-1936.96875,-1981.59375,-2023.28125,-2060.46875,-2097.5625,-2133.96875,-2184.1875,-2264.3125,-2285.53125,-2305.453125,-2325.375,-2343.796875,-2359.984375,-2374.59375,-2388.71875,-2402.15625,-2414.7578125,-2426.0859375,-2436.9140625,-2447.5546875,-2457.9921875,-2468.1171875,-2477.109375,-2485.8046875,-2494.1796875,-2501.8984375,-2509.73046875,-2517.453125,-2525.7109375,-2535.140625,-2549.4140625,-2554.37109375
402.png,-633.5,-859.5,-1027.25,-1129.1875,-1219.5625,-1297.875,-1362.4375,-1427.5625,-1486.1875,-1544.96875,-1588.0,-1633.03125,-1688.1875,-1751.53125,-1802.0,-1844.25,-1882.65625,-1918.84375,-1954.78125,-1989.09375,-2022.65625,-2053.203125,-2082.3125,-2107.359375,-2132.109375,-2156.0625,-2178.0625,-2198.96875,-2218.6875,-2237.5625,-2254.1875,-2269.796875,-2284.546875,-2298.75,-2312.0703125,-2324.7265625,-2337.640625,-2349.46875,-2361.0859375,-2371.8203125,-2381.9375,-2391.671875,-2401.171875,-2410.8046875,-2419.96875,-2429.515625,-2438.6640625,-2448.5859375,-2464.046875,-2469.1328125
403.png,-770.5,-1032.0,-1284.5,-1472.25,-1590.5,-1735.75,-1836.0625,-1906.3125,-1969.90625,-2041.65625,-2109.78125,-2176.65625,-2236.3125,-2288.84375,-2339.40625,-2383.6875,-2424.59375,-2462.9375,-2497.40625,-2528.0625,-2557.296875,-2586.75,-2616.0,-2642.953125,-2667.78125,-2692.578125,-2714.03125,-2733.671875,-2751.421875,-2767.890625,-2783.8125,-2797.890625,-2811.671875,-2825.0703125,-2837.5546875,-2849.546875,-2860.6875,-2870.984375,-2881.2578125,-2890.875,-2900.8359375,-2910.2265625,-2919.6484375,-2928.484375,-2937.4609375,-2946.484375,-2955.90625,-2967.40625,-2984.484375,-2990.125
404.png,-596.5,-903.25,-1131.875,-1301.75,-1417.375,-1502.8125,-1575.25,-1650.75,-1716.5,-1774.9375,-1838.4375,-1905.125,-1971.1875,-2022.90625,-2083.28125,-2134.03125,-2183.53125,-2237.28125,-2285.4375,-2338.28125,-2386.4375,-2456.875,-2503.0625,-2544.75,-2590.59375,-2627.96875,-2658.390625,-2685.125,-2708.75,-2731.34375,-2751.171875,-2769.578125,-2786.328125,-2802.4375,-2817.640625,-2833.328125,-2847.65625,-2862.1796875,-2873.875,-2885.328125,-2899.0625,-2919.890625,-2929.1484375,-2938.4296875,-2948.203125,-2958.0859375,-2967.90625,-2978.5234375,-2994.3984375,-2999.93359375
405.png,-420.25,-679.0,-912.875,-1124.0,-1231.5625,-1352.5,-1443.5625,-1514.5625,-1577.25,-1628.25,-1682.4375,-1742.875,-1797.21875,-1848.21875,-1902.4375,-1955.875,-2012.25,-2060.4375,-2107.8125,-2155.125,-2195.59375,-2234.21875,-2269.71875,-2301.71875,-2333.5,-2361.90625,-2387.734375,-2416.59375,-2444.4375,-2465.765625,-2485.6875,-2504.515625,-2520.625,-2534.8359375,-2549.0546875,-2561.1875,-2572.1640625,-2581.9453125,-2591.4375,-2600.609375,-2609.296875,-2617.953125,-2626.0625,-2633.50390625,-2640.921875,-2648.42578125,-2656.51171875,-2665.13671875,-2679.57421875,-2684.62109375
406.png,-550.5,-805.125,-970.75,-1072.875,-1159.5625,-1236.125,-1299.375,-1365.875,-1446.9375,-1506.375,-1559.8125,-1617.53125,-1671.6875,-1719.15625,-1762.90625,-1804.71875,-1846.53125,-1881.96875,-1915.75,-1947.25,-1977.765625,-2004.6875,-2032.375,-2061.328125,-2088.359375,-2114.484375,-2139.90625,-2163.21875,-2185.078125,-2205.5625,-2222.8125,-2239.140625,-2253.921875,-2267.71875,-2280.1640625,-2292.25,-2303.78125,-2314.078125,-2323.8671875,-2332.90625,-2341.71875,-2349.84375,-2357.0625,-2364.03125,-2371.05859375,-2378.25390625,-2386.12109375,-2395.16015625,-2409.56640625,-2414.6953125
407.png,-692.5,-922.5,-1145.625,-1356.5,-1445.0625,-1539.5625,-1625.3125,-1697.3125,-1758.4375,-1828.5625,-1890.4375,-1939.375,-1985.53125,-2028.90625,-2067.46875,-2103.96875,-2145.59375,-2182.15625,-2218.25,-2252.375,-2284.34375,-2315.953125,-2348.296875,-2379.03125,-2403.484375,-2427.28125,-2450.328125,-2470.03125,-2489.0,-2508.9375,-2527.296875,-2544.84375,-2562.078125,-2577.34375,-2592.25,-2609.796875,-2630.296875,-2647.640625,-2665.765625,-2677.9140625,-2689.5,-2700.5859375,-2710.2734375,-2719.0625,-2727.9140625,-2737.0625,-2747.1640625,-2757.125,-2772.171875,-2777.2109375
408.png,-726.0,-1006.75,-1217.75,-1392.25,-1520.75,-1615.0,-1714.1875,-1810.5625,-1898.625,-1988.4375,-2064.5,-2148.75,-2232.3125,-2311.3125,-2369.34375,-2421.78125,-2468.375,-2511.375,-2565.71875,-2610.4375,-2656.0625,-2702.25,-2745.0625,-2785.125,-2823.5625,-2857.9375,-2890.625,-2921.578125,-2956.921875,-2987.3125,-3012.1875,-3037.9375,-3064.828125,-3085.0,-3102.453125,-3135.828125,-3147.53125,-3158.625,-3168.8359375,-3177.9765625,-3186.234375,-3193.99609375,-3201.73828125,-3208.9609375,-3216.2734375,-3223.7109375,-3231.51953125,-3240.66796875,-3255.65234375,-3260.82421875
409.png,-535.5,-774.5,-929.0,-1060.0,-1168.375,-1300.625,-1387.3125,-1483.4375,-1601.375,-1696.8125,-1776.3125,-1880.375,-1956.375,-2014.78125,-2070.09375,-2121.28125,-2170.3125,-2219.625,-2270.15625,-2315.0,-2357.09375,-2394.65625,-2428.5625,-2458.0,-2486.8125,-2512.875,-2537.171875,-2560.71875,-2582.140625,-2602.9375,-2623.328125,-2642.125,-2659.859375,-2675.75,-2690.328125,-2704.578125,-2717.484375,-2729.78125,-2740.90625,-2752.09375,-2762.96875,-2773.5,-2783.6484375,-2793.84375,-2804.1015625,-2814.2109375,-2824.703125,-2836.140625,-2852.34375,-2857.9296875
410.png,-723.0,-988.0,-1125.875,-1235.0,-1344.75,-1433.125,-1521.875,-1630.1875,-1745.5,-1832.4375,-1926.0625,-1995.0,-2051.75,-2111.09375,-2173.40625,-2228.0,-2281.90625,-2337.6875,-2393.71875,-2439.65625,-2488.71875,-2528.84375,-2564.71875,-2603.96875,-2643.25,-2680.21875,-2712.6875,-2742.640625,-2769.296875,-2795.96875,-2818.40625,-2839.25,-2859.546875,-2875.5,-2890.3046875,-2905.1953125,-2918.6640625,-2931.8828125,-2944.28125,-2956.53125,-2967.203125,-2977.671875,-2987.59375,-2996.8671875,-3005.40625,-3014.0859375,-3023.0,-3033.0,-3049.0625,-3054.3671875
411.png,-604.5,-882.75,-1052.625,-1268.125,-1406.0,-1564.125,-1636.5,-1702.75,-1765.0,-1821.4375,-1878.09375,-1934.65625,-1992.53125,-2052.28125,-2111.40625,-2167.59375,-2222.28125,-2280.59375,-2331.375,-2389.53125,-2453.0,-2491.09375,-2524.875,-2557.5625,-2589.1875,-2618.109375,-2645.390625,-2669.625,-2692.578125,-2714.53125,-2734.140625,-2753.65625,-2773.0625,-2789.15625,-2803.328125,-2816.0859375,-2827.59375,-2838.2890625,-2847.5625,-2856.6640625,-2865.8671875,-2874.6875,-2882.7109375,-2890.34765625,-2897.953125,-2905.9921875,-2914.8046875,-2924.28125,-2938.59375,-2943.83203125
412.png,-613.5,-832.125,-1022.125,-1155.25,-1247.0,-1324.25,-1420.1875,-1490.25,-1544.03125,-1589.28125,-1640.71875,-1687.65625,-1734.28125,-1779.125,-1829.375,-1883.75,-1924.5,-1961.53125,-1999.625,-2035.25,-2069.15625,-2104.1875,-2136.078125,-2165.34375,-2196.453125,-2225.34375,-2251.5,-2275.046875,-2296.484375,-2315.53125,-2334.484375,-2351.265625,-2366.28125,-2380.859375,-2394.953125,-2408.8203125,-2422.2890625,-2434.140625,-2445.53125,-2456.921875,-2467.3125,-2476.9453125,-2487.28125,-2497.0078125,-2507.40625,-2517.5703125,-2528.109375,-2540.0390625,-2558.0234375,-2563.6953125
413.png,-595.5,-888.25,-1138.5,-1331.875,-1456.75,-1573.3125,-1671.8125,-1817.6875,-1919.8125,-1997.75,-2074.625,-2130.78125,-2183.03125,-2226.84375,-2269.375,-2308.125,-2346.84375,-2385.75,-2427.25,-2464.34375,-2498.84375,-2530.203125,-2560.125,-2587.859375,-2614.3125,-2640.59375,-2663.578125,-2685.34375,-2704.203125,-2722.234375,-2739.5,-2755.875,-2770.390625,-2784.34375,-2797.484375,-2810.5546875,-2821.7734375,-2832.875,-2843.515625,-2853.2578125,-2862.4140625,-2871.0390625,-2879.1796875,-2887.12890625,-2895.0546875,-2903.1171875,-2912.109375,-2921.9296875,-2936.9296875,-2942.0625
414.png,-744.5,-910.75,-1096.25,-1222.9375,-1313.5625,-1392.75,-1454.15625,-1518.78125,-1587.03125,-1640.625,-1691.5625,-1741.1875,-1794.0,-1836.96875,-1884.71875,-1927.15625,-1970.28125,-2012.15625,-2051.1875,-2088.34375,-2122.3125,-2152.5625,-2183.59375,-2212.609375,-2245.515625,-2272.9375,-2298.046875,-2320.296875,-2340.21875,-2359.578125,-2379.46875,-2396.0625,-2413.671875,-2428.40625,-2442.3046875,-2455.3125,-2466.6328125,-2477.71875,-2487.0703125,-2495.9921875,-2504.078125,-2512.0078125,-2520.265625,-2528.796875,-2537.1171875,-2545.390625,-2553.890625,-2563.34375,-2577.8671875,-2582.91015625
415.png,-533.5,-865.25,-1161.25,-1392.875,-1508.3125,-1598.0,-1679.875,-1770.625,-1855.875,-1943.375,-2009.8125,-2069.84375,-2128.25,-2177.28125,-2228.46875,-2280.15625,-2334.0625,-2383.6875,-2429.9375,-2474.34375,-2520.90625,-2561.28125,-2594.15625,-2625.453125,-2653.84375,-2680.890625,-2706.25,-2730.71875,-2752.6875,-2776.125,-2797.921875,-2818.453125,-2835.21875,-2850.3046875,-2864.4921875,-2877.734375,-2889.890625,-2901.453125,-2912.953125,-2923.9296875,-2934.0,-2943.296875,-2952.171875,-2960.6953125,-2969.0703125,-2977.359375,-2985.75,-2995.515625,-3011.0546875,-3016.26953125
416.png,-729.5,-860.5,-1103.75,-1282.75,-1421.75,-1520.375,-1602.5625,-1675.4375,-1750.75,-1819.0625,-1876.8125,-1938.8125,-1996.46875,-2053.96875,-2118.03125,-2181.875,-2236.0,-2295.8125,-2361.5625,-2405.84375,-2458.53125,-2494.3125,-2532.84375,-2566.09375,-2602.46875,-2629.1875,-2654.0,-2675.828125,-2697.6875,-2716.75,-2734.1875,-2750.75,-2766.984375,-2782.25,-2796.75,-2811.25,-2824.34375,-2836.0625,-2847.7578125,-2858.03125,-2867.8203125,-2877.2421875,-2886.7734375,-2895.234375,-2904.015625,-2912.515625,-2921.453125,-2931.1875,-2945.5234375,-2950.66796875
417.png,-454.0,-782.75,-1015.125,-1218.875,-1352.25,-1475.3125,-1580.6875,-1692.3125,-1764.75,-1853.5625,-1933.5,-1991.5625,-2058.9375,-2118.5625,-2172.125,-2218.6875,-2265.5625,-2315.0,-2358.65625,-2408.0,-2437.953125,-2468.65625,-2498.984375,-2527.390625,-2554.078125,-2577.03125,-2599.015625,-2618.90625,-2637.9375,-2654.453125,-2669.765625,-2684.8203125,-2698.765625,-2711.765625,-2723.15625,-2734.234375,-2744.7578125,-2754.96875,-2765.7265625,-2775.6484375,-2784.53125,-2792.7421875,-2800.4140625,-2807.90234375,-2815.375,-2823.11328125,-2830.97265625,-2839.63671875,-2853.39453125,-2858.56640625
418.png,-618.0,-857.375,-1040.375,-1154.8125,-1350.1875,-1443.25,-1531.1875,-1610.25,-1663.875,-1724.8125,-1776.1875,-1827.5,-1880.28125,-1933.34375,-1994.21875,-2048.125,-2102.25,-2155.8125,-2208.53125,-2257.15625,-2303.90625,-2349.59375,-2390.46875,-2425.125,-2457.78125,-2488.71875,-2513.96875,-2536.40625,-2556.828125,-2576.328125,-2592.390625,-2607.3671875,-2622.328125,-2637.09375,-2651.515625,-2664.078125,-2676.1953125,-2687.75,-2698.1015625,-2707.796875,-2717.28125,-2726.4453125,-2735.2421875,-2743.9296875,-2752.3671875,-2760.828125,-2769.8671875,-2779.90625,-2795.21875,-2800.37109375
419.png,-585.0,-833.125,-1065.5,-1200.0,-1328.125,-1437.5625,-1537.75,-1622.375,-1705.6875,-1783.875,-1871.6875,-1941.1875,-2007.9375,-2064.875,-2132.875,-2187.6875,-2236.9375,-2291.4375,-2340.90625,-2386.1875,-2423.09375,-2459.59375,-2495.5,-2528.65625,-2565.0,-2594.5,-2623.046875,-2655.328125,-2678.015625,-2697.53125,-2717.546875,-2733.0078125,-2746.4453125,-2758.90625,-2770.6171875,-2781.28125,-2790.1640625,-2799.3515625,-2808.671875,-2816.8125,-2824.3125,-2831.88671875,-2838.99609375,-2846.30078125,-2853.3515625,-2860.38671875,-2867.59375,-2875.828125,-2888.5859375,-2893.4609375
420.png,-446.0,-745.0,-945.25,-1108.375,-1234.5,-1324.0625,-1390.25,-1451.65625,-1507.15625,-1564.21875,-1619.53125,-1669.4375,-1730.78125,-1777.28125,-1820.71875,-1860.03125,-1900.65625,-1939.15625,-1973.71875,-2008.5625,-2040.75,-2074.90625,-2105.28125,-2135.625,-2159.3125,-2186.03125,-2208.90625,-2229.34375,-2249.828125,-2269.28125,-2285.53125,-2301.625,-2315.28125,-2328.03125,-2339.96875,-2350.734375,-2361.7578125,-2372.453125,-2382.71875,-2392.7578125,-2402.1484375,-2411.265625,-2420.0703125,-2428.46875,-2436.4140625,-2444.20703125,-2452.54296875,-2462.32421875,-2477.01953125,-2482.05078125
421.png,-557.0,-1139.5,-1414.0,-1584.0,-1711.375,-1831.5,-1921.4375,-2014.375,-2092.4375,-2164.8125,-2226.1875,-2288.15625,-2352.0,-2409.90625,-2475.34375,-2525.9375,-2576.25,-2624.25,-2665.8125,-2704.9375,-2740.34375,-2777.09375,-2810.25,-2841.796875,-2873.453125,-2904.921875,-2932.78125,-2960.609375,-2986.34375,-3008.84375,-3030.84375,-3050.953125,-3068.9375,-3085.890625,-3103.21875,-3119.296875,-3133.78125,-3147.1484375,-3160.5234375,-3172.453125,-3183.5859375,-3194.125,-3204.5,-3214.234375,-3223.8203125,-3233.171875,-3242.8046875,-3253.140625,-3268.765625,-3274.51171875
422.png,-561.5,-873.0,-1082.375,-1272.625,-1511.0,-1661.125,-1753.75,-1819.125,-1888.9375,-1982.375,-2099.5,-2162.3125,-2212.40625,-2255.96875,-2301.0625,-2343.9375,-2382.625,-2418.6875,-2454.28125,-2489.09375,-2519.65625,-2550.015625,-2581.0,-2608.609375,-2632.90625,-2657.9375,-2680.171875,-2702.078125,-2721.046875,-2739.203125,-2755.1328125,-2769.9453125,-2784.015625,-2796.734375,-2808.484375,-2819.4453125,-2829.984375,-2839.7265625,-2848.921875,-2857.328125,-2865.984375,-2874.265625,-2882.84375,-2891.375,-2899.328125,-2907.65625,-2916.421875,-2926.2421875,-2941.4375,-2946.8359375
423.png,-629.0,-985.75,-1161.125,-1296.375,-1415.25,-1511.0625,-1599.0,-1680.375,-1759.625,-1828.5,-1900.875,-1977.5,-2056.75,-2138.0,-2207.4375,-2267.1875,-2322.65625,-2380.34375,-2427.25,-2470.59375,-2517.34375,-2556.4375,-2595.0625,-2640.03125,-2671.03125,-2702.59375,-2729.46875,-2754.109375,-2777.921875,-2799.921875,-2819.53125,-2837.03125,-2852.421875,-2866.3828125,-2879.640625,-2892.8671875,-2904.6875,-2916.015625,-2927.4609375,-2938.15625,-2948.7109375,-2958.4609375,-2968.0234375,-2977.640625,-2987.046875,-2996.5546875,-3006.328125,-3017.453125,-3034.546875,-3040.4921875
424.png,-606.5,-890.75,-1057.375,-1175.875,-1280.9375,-1369.375,-1450.625,-1520.6875,-1587.4375,-1644.875,-1710.75,-1768.5,-1810.25,-1849.1875,-1891.3125,-1926.84375,-1962.28125,-1998.65625,-2031.3125,-2063.3125,-2093.953125,-2121.6875,-2149.046875,-2178.9375,-2202.734375,-2227.515625,-2251.71875,-2274.6875,-2295.6875,-2316.578125,-2335.390625,-2352.359375,-2369.875,-2384.3359375,-2398.4296875,-2411.0859375,-2422.6328125,-2433.171875,-2443.4375,-2453.390625,-2462.6328125,-2471.890625,-2480.765625,-2489.1796875,-2497.4453125,-2506.0546875,-2515.3046875,-2525.6640625,-2541.5,-2547.01171875
425.png,-648.0,-986.75,-1182.375,-1340.25,-1451.5625,-1555.5,-1639.75,-1723.3125,-1804.9375,-1885.4375,-1953.5,-2016.65625,-2089.46875,-2157.03125,-2211.0,-2255.9375,-2308.09375,-2352.375,-2394.34375,-2434.65625,-2477.65625,-2515.90625,-2548.75,-2584.03125,-2618.5625,-2641.71875,-2666.234375,-2690.328125,-2713.3125,-2739.75,-2756.421875,-2770.53125,-2782.8984375,-2794.09375,-2805.984375,-2819.7734375,-2830.640625,-2841.6328125,-2852.328125,-2861.875,-2870.5234375,-2878.4296875,-2886.16015625,-2893.54296875,-2900.52734375,-2907.99609375,-2915.875,-2924.484375,-2937.8828125,-2942.84765625
426.png,-638.5,-879.0,-1204.5,-1411.375,-1566.0,-1696.375,-1799.4375,-1893.5,-1980.75,-2056.875,-2122.75,-2182.6875,-2238.84375,-2287.71875,-2334.125,-2376.78125,-2419.6875,-2459.40625,-2498.46875,-2533.1875,-2568.1875,-2599.578125,-2627.625,-2658.578125,-2687.546875,-2713.625,-2742.53125,-2761.796875,-2780.546875,-2798.25,-2815.015625,-2831.09375,-2846.3984375,-2859.53125,-2872.2421875,-2883.7265625,-2895.1953125,-2905.90625,-2916.1953125,-2926.1484375,-2935.109375,-2943.96875,-2952.4296875,-2960.6875,-2969.0078125,-2977.2421875,-2985.9140625,-2996.0,-3011.5,-3017.08203125
427.png,-480.25,-752.5,-948.375,-1118.875,-1253.625,-1353.75,-1441.4375,-1506.4375,-1565.5,-1642.1875,-1720.875,-1794.125,-1873.5625,-1956.4375,-2015.15625,-2075.375,-2132.9375,-2178.03125,-2224.53125,-2267.0625,-2312.875,-2352.71875,-2385.21875,-2415.640625,-2443.53125,-2465.859375,-2486.671875,-2505.140625,-2521.078125,-2536.9765625,-2551.671875,-2565.6796875,-2579.6796875,-2592.7109375,-2604.953125,-2617.0859375,-2628.5703125,-2638.9921875,-2648.90625,-2658.40625,-2667.4296875,-2676.1640625,-2684.984375,-2693.671875,-2702.3046875,-2711.3046875,-2720.375,-2730.6875,-2746.4453125,-2752.00390625
428.png,-765.0,-939.25,-1058.1875,-1161.1875,-1246.4375,-1327.6875,-1389.28125,-1444.4375,-1503.21875,-1561.28125,-1622.21875,-1680.75,-1732.0625,-1782.78125,-1829.0625,-1874.5,-1916.75,-1958.0625,-1993.71875,-2028.59375,-2060.265625,-2092.859375,-2123.34375,-2153.65625,-2181.46875,-2205.5625,-2228.34375,-2251.484375,-2270.96875,-2289.03125,-2306.8125,-2322.875,-2338.7421875,-2354.15625,-2368.25,-2382.203125,-2395.984375,-2408.7578125,-2420.5,-2431.65625,-2442.1875,-2452.5703125,-2462.7265625,-2472.125,-2481.21875,-2490.5703125,-2500.734375,-2512.484375,-2529.1875,-2534.8359375
429.png,-753.0,-1048.25,-1333.0,-1517.625,-1659.0,-1776.0625,-1856.875,-1937.625,-1996.71875,-2055.71875,-2133.84375,-2194.21875,-2258.09375,-2311.78125,-2358.15625,-2402.9375,-2449.375,-2493.25,-2539.375,-2589.71875,-2627.59375,-2666.15625,-2702.4375,-2736.96875,-2768.046875,-2798.5625,-2822.625,-2846.234375,-2868.109375,-2888.765625,-2907.578125,-2925.265625,-2943.9375,-2960.640625,-2975.1796875,-2989.4453125,-3002.6953125,-3015.015625,-3027.53125,-3038.2265625,-3048.2734375,-3057.578125,-3066.25,-3074.4609375,-3082.8046875,-3091.2109375,-3099.953125,-3109.515625,-3124.046875,-3129.23046875
430.png,-492.5,-691.125,-896.75,-1095.25,-1224.875,-1342.8125,-1417.75,-1479.71875,-1546.34375,-1602.46875,-1653.46875,-1707.15625,-1759.65625,-1808.59375,-1853.65625,-1896.125,-1940.875,-1983.96875,-2024.28125,-2065.8125,-2105.71875,-2146.3125,-2179.625,-2213.09375,-2246.75,-2277.484375,-2303.296875,-2328.96875,-2351.875,-2371.8125,-2390.5,-2406.78125,-2421.5703125,-2435.6484375,-2449.1875,-2461.9609375,-2473.53125,-2484.5859375,-2494.7890625,-2504.4609375,-2513.4296875,-2522.1015625,-2530.5078125,-2538.578125,-2546.54296875,-2554.5078125,-2563.2578125,-2573.328125,-2588.4609375,-2593.7421875
431.png,-736.5,-1063.25,-1303.25,-1456.125,-1572.9375,-1667.1875,-1749.3125,-1832.0,-1899.875,-1970.625,-2041.3125,-2108.375,-2172.28125,-2233.0625,-2294.4375,-2348.34375,-2410.125,-2466.09375,-2525.5,-2577.28125,-2622.5,-2665.875,-2716.25,-2751.65625,-2787.625,-2819.359375,-2850.890625,-2881.625,-2908.875,-2933.5,-2958.9375,-2979.984375,-3003.0,-3021.328125,-3040.484375,-3057.46875,-3080.03125,-3101.921875,-3119.859375,-3135.78125,-3149.6640625,-3162.6796875,-3174.34375,-3183.8203125,-3192.328125,-3200.31640625,-3209.26171875,-3219.11328125,-3233.94921875,-3239.1796875
432.png,-625.5,-891.5,-1097.625,-1312.0,-1506.125,-1672.375,-1831.75,-1976.75,-2134.125,-2235.5625,-2313.875,-2383.375,-2454.3125,-2516.0625,-2576.0,-2633.4375,-2697.625,-2753.21875,-2806.96875,-2851.96875,-2893.15625,-2934.78125,-2970.84375,-3001.375,-3032.5625,-3060.5625,-3083.671875,-3105.125,-3125.453125,-3145.78125,-3164.296875,-3180.0,-3194.484375,-3208.2578125,-3220.1796875,-3231.4609375,-3241.3359375,-3251.0703125,-3259.6953125,-3267.69140625,-3274.93359375,-3282.1875,-3289.26953125,-3296.265625,-3303.57421875,-3310.91796875,-3318.61328125,-3327.63671875,-3341.53515625,-3346.58984375
433.png,-471.25,-669.5,-894.75,-1060.25,-1213.875,-1325.4375,-1408.0,-1477.5625,-1551.1875,-1623.5625,-1689.125,-1744.5,-1804.71875,-1855.8125,-1902.0625,-1946.875,-1991.6875,-2033.09375,-2067.4375,-2101.8125,-2131.90625,-2159.609375,-2186.0,-2210.9375,-2233.09375,-2254.484375,-2274.6875,-2293.84375,-2314.078125,-2336.171875,-2352.90625,-2368.609375,-2382.7578125,-2397.546875,-2410.8203125,-2424.0078125,-2437.125,-2448.5859375,-2459.5390625,-2470.59375,-2480.8203125,-2490.84375,-2500.828125,-2510.90625,-2520.1328125,-2529.09375,-2538.1953125,-2548.265625,-2563.296875,-2568.79296875
